"Step","mask50_token10 - train_loss","mask50_token10 - train_loss__MIN","mask50_token10 - train_loss__MAX","mask80_token10 - train_loss","mask80_token10 - train_loss__MIN","mask80_token10 - train_loss__MAX"
"1992","0.15450044606138683","0.15450044606138683","0.15450044606138683","0.1686761507313133","0.1686761507313133","0.1686761507313133"
"1994","0.1544390691344121","0.1544390691344121","0.1544390691344121","0.1686642689315131","0.1686642689315131","0.1686642689315131"
"1995","0.15440742703696836","0.15440742703696836","0.15440742703696836","0.1686582905683205","0.1686582905683205","0.1686582905683205"
"1997","0.1543476366025462","0.1543476366025462","0.1543476366025462","0.16864639830328285","0.16864639830328285","0.16864639830328285"
"1998","0.1543167590326154","0.1543167590326154","0.1543167590326154","0.16864048239792687","0.16864048239792687","0.16864048239792687"
"1999","0.1542851271931194","0.1542851271931194","0.1542851271931194","0.16863460067089364","0.16863460067089364","0.16863460067089364"
"2000","0.1542541059329228","0.1542541059329228","0.1542541059329228","0.16862864429526822","0.16862864429526822","0.16862864429526822"
"2001","0.15422242460871965","0.15422242460871965","0.15422242460871965","0.16862267000349776","0.16862267000349776","0.16862267000349776"
"2002","0.15419168892766774","0.15419168892766774","0.15419168892766774","0.16861673437883234","0.16861673437883234","0.16861673437883234"
"2005","0.15410027697798384","0.15410027697798384","0.15410027697798384","0.16859881955305062","0.16859881955305062","0.16859881955305062"
"2006","0.1540692790432138","0.1540692790432138","0.1540692790432138","0.16859290636457433","0.16859290636457433","0.16859290636457433"
"2007","0.1540394633304333","0.1540394633304333","0.1540394633304333","0.1685870142735026","0.1685870142735026","0.1685870142735026"
"2008","0.15400881356166643","0.15400881356166643","0.15400881356166643","0.16858102561658808","0.16858102561658808","0.16858102561658808"
"2010","0.1539472742368781","0.1539472742368781","0.1539472742368781","0.1685690662602465","0.1685690662602465","0.1685690662602465"
"2011","0.15391777493372685","0.15391777493372685","0.15391777493372685","0.16856299137242703","0.16856299137242703","0.16856299137242703"
"2012","0.15388726192789867","0.15388726192789867","0.15388726192789867","0.1685568819571858","0.1685568819571858","0.1685568819571858"
"2014","0.1538266162970306","0.1538266162970306","0.1538266162970306","0.16854500908629066","0.16854500908629066","0.16854500908629066"
"2015","0.15379663133509303","0.15379663133509303","0.15379663133509303","0.16853909533838735","0.16853909533838735","0.16853909533838735"
"2016","0.1537660318286168","0.1537660318286168","0.1537660318286168","0.16853311193957587","0.16853311193957587","0.16853311193957587"
"2017","0.15373562066735116","0.15373562066735116","0.15373562066735116","0.16852709253422518","0.16852709253422518","0.16852709253422518"
"2020","0.1536462078348023","0.1536462078348023","0.1536462078348023","0.16850929858046784","0.16850929858046784","0.16850929858046784"
"2021","0.1536160536207828","0.1536160536207828","0.1536160536207828","0.1685033574115795","0.1685033574115795","0.1685033574115795"
"2023","0.15355677681429558","0.15355677681429558","0.15355677681429558","0.1684913728207309","0.1684913728207309","0.1684913728207309"
"2024","0.1535264849458725","0.1535264849458725","0.1535264849458725","0.1684855021044066","0.1684855021044066","0.1684855021044066"
"2025","0.15349668764489527","0.15349668764489527","0.15349668764489527","0.1684795399988993","0.1684795399988993","0.1684795399988993"
"2026","0.1534667487988005","0.1534667487988005","0.1534667487988005","0.16847360030411454","0.16847360030411454","0.16847360030411454"
"2027","0.15343712756476222","0.15343712756476222","0.15343712756476222","0.16846764483045004","0.16846764483045004","0.16846764483045004"
"2028","0.1534075051627164","0.1534075051627164","0.1534075051627164","0.16846164905956026","0.16846164905956026","0.16846164905956026"
"2029","0.15337684461233653","0.15337684461233653","0.15337684461233653","0.1684558677808897","0.1684558677808897","0.1684558677808897"
"2030","0.15334745225604207","0.15334745225604207","0.15334745225604207","0.1684499963719091","0.1684499963719091","0.1684499963719091"
"2031","0.15331833546474596","0.15331833546474596","0.15331833546474596","0.16844404098629467","0.16844404098629467","0.16844404098629467"
"2033","0.15325833382292206","0.15325833382292206","0.15325833382292206","0.16843200378014442","0.16843200378014442","0.16843200378014442"
"2034","0.15322985223490396","0.15322985223490396","0.15322985223490396","0.16842607525874773","0.16842607525874773","0.16842607525874773"
"2035","0.15320017445151524","0.15320017445151524","0.15320017445151524","0.16842012852430344","0.16842012852430344","0.16842012852430344"
"2037","0.15314069191681326","0.15314069191681326","0.15314069191681326","0.16840829424764675","0.16840829424764675","0.16840829424764675"
"2038","0.1531123214593423","0.1531123214593423","0.1531123214593423","0.1684023675682233","0.1684023675682233","0.1684023675682233"
"2039","0.15308258946094716","0.15308258946094716","0.15308258946094716","0.16839634179472127","0.16839634179472127","0.16839634179472127"
"2040","0.15305196580510266","0.15305196580510266","0.15305196580510266","0.1683904336357625","0.1683904336357625","0.1683904336357625"
"2041","0.15302211514172837","0.15302211514172837","0.15302211514172837","0.16838453793359137","0.16838453793359137","0.16838453793359137"
"2042","0.15299241638231104","0.15299241638231104","0.15299241638231104","0.1683786192513589","0.1683786192513589","0.1683786192513589"
"2043","0.1529628586923254","0.1529628586923254","0.1529628586923254","0.16837265072711582","0.16837265072711582","0.16837265072711582"
"2046","0.1528740359322146","0.1528740359322146","0.1528740359322146","0.16835487946371402","0.16835487946371402","0.16835487946371402"
"2047","0.15284446241120575","0.15284446241120575","0.15284446241120575","0.168348909607243","0.168348909607243","0.168348909607243"
"2048","0.15281499552809066","0.15281499552809066","0.15281499552809066","0.16834292638482173","0.16834292638482173","0.16834292638482173"
"2049","0.15278584752244068","0.15278584752244068","0.15278584752244068","0.16833703294738844","0.16833703294738844","0.16833703294738844"
"2050","0.15275653884161577","0.15275653884161577","0.15275653884161577","0.16833111618394267","0.16833111618394267","0.16833111618394267"
"2055","0.15261170804326185","0.15261170804326185","0.15261170804326185","0.16830140133285398","0.16830140133285398","0.16830140133285398"
"2056","0.15258176675074211","0.15258176675074211","0.15258176675074211","0.1682955079005547","0.1682955079005547","0.1682955079005547"
"2057","0.15255307116951947","0.15255307116951947","0.15255307116951947","0.16828964118998466","0.16828964118998466","0.16828964118998466"
"2059","0.15249640717909935","0.15249640717909935","0.15249640717909935","0.16827782764260776","0.16827782764260776","0.16827782764260776"
"2060","0.15246697340577467","0.15246697340577467","0.15246697340577467","0.1682719118756196","0.1682719118756196","0.1682719118756196"
"2061","0.1524379249357517","0.1524379249357517","0.1524379249357517","0.16826604048110405","0.16826604048110405","0.16826604048110405"
"2062","0.1524091269934687","0.1524091269934687","0.1524091269934687","0.1682601648486722","0.1682601648486722","0.1682601648486722"
"2063","0.1523788500199422","0.1523788500199422","0.1523788500199422","0.1682542399126697","0.1682542399126697","0.1682542399126697"
"2064","0.15235069647636676","0.15235069647636676","0.15235069647636676","0.16824836784049282","0.16824836784049282","0.16824836784049282"
"2066","0.15229202904037986","0.15229202904037986","0.15229202904037986","0.16823655156539447","0.16823655156539447","0.16823655156539447"
"2067","0.15226350460980773","0.15226350460980773","0.15226350460980773","0.1682305460396622","0.1682305460396622","0.1682305460396622"
"2068","0.15223500947594","0.15223500947594","0.15223500947594","0.16822460303258","0.16822460303258","0.16822460303258"
"2070","0.15217722961351024","0.15217722961351024","0.15217722961351024","0.16821284907577683","0.16821284907577683","0.16821284907577683"
"2073","0.1520912000181098","0.1520912000181098","0.1520912000181098","0.1681951257957361","0.1681951257957361","0.1681951257957361"
"2074","0.15206168442071705","0.15206168442071705","0.15206168442071705","0.168189194696027","0.168189194696027","0.168189194696027"
"2076","0.15200240230811388","0.15200240230811388","0.15200240230811388","0.16817724390417402","0.16817724390417402","0.16817724390417402"
"2077","0.15197372967371459","0.15197372967371459","0.15197372967371459","0.1681712989444562","0.1681712989444562","0.1681712989444562"
"2079","0.1519177756103243","0.1519177756103243","0.1519177756103243","0.1681594672765541","0.1681594672765541","0.1681594672765541"
"2080","0.15188789146090254","0.15188789146090254","0.15188789146090254","0.16815354959251955","0.16815354959251955","0.16815354959251955"
"2082","0.15183065723069766","0.15183065723069766","0.15183065723069766","0.16814173823463252","0.16814173823463252","0.16814173823463252"
"2085","0.15174681537190507","0.15174681537190507","0.15174681537190507","0.16812414751242055","0.16812414751242055","0.16812414751242055"
"2087","0.15169060014750077","0.15169060014750077","0.15169060014750077","0.16811244140007292","0.16811244140007292","0.16811244140007292"
"2088","0.15166179084531395","0.15166179084531395","0.15166179084531395","0.1681065043892547","0.1681065043892547","0.1681065043892547"
"2089","0.15163274495893986","0.15163274495893986","0.15163274495893986","0.1681005764047966","0.1681005764047966","0.1681005764047966"
"2090","0.15160480904344484","0.15160480904344484","0.15160480904344484","0.16809466819934057","0.16809466819934057","0.16809466819934057"
"2092","0.1515485467683388","0.1515485467683388","0.1515485467683388","0.16808288042913072","0.16808288042913072","0.16808288042913072"
"2093","0.15152061105559228","0.15152061105559228","0.15152061105559228","0.16807701184989773","0.16807701184989773","0.16807701184989773"
"2094","0.15149325535990565","0.15149325535990565","0.15149325535990565","0.16807120136896136","0.16807120136896136","0.16807120136896136"
"2096","0.1514364315020315","0.1514364315020315","0.1514364315020315","0.16805953238385365","0.16805953238385365","0.16805953238385365"
"2097","0.1514069870776399","0.1514069870776399","0.1514069870776399","0.1680536283247005","0.1680536283247005","0.1680536283247005"
"2098","0.15137911352731653","0.15137911352731653","0.15137911352731653","0.16804781842742492","0.16804781842742492","0.16804781842742492"
"2100","0.15132208686277962","0.15132208686277962","0.15132208686277962","0.16803600216356057","0.16803600216356057","0.16803600216356057"
"2101","0.15129406802036224","0.15129406802036224","0.15129406802036224","0.16803012722489044","0.16803012722489044","0.16803012722489044"
"2102","0.1512652557535641","0.1512652557535641","0.1512652557535641","0.1680242848680733","0.1680242848680733","0.1680242848680733"
"2104","0.15120852802109194","0.15120852802109194","0.15120852802109194","0.16801255919404937","0.16801255919404937","0.16801255919404937"
"2105","0.15118092911847728","0.15118092911847728","0.15118092911847728","0.1680066579537297","0.1680066579537297","0.1680066579537297"
"2106","0.15115315439607316","0.15115315439607316","0.15115315439607316","0.16800074143314533","0.16800074143314533","0.16800074143314533"
"2108","0.15109574681482998","0.15109574681482998","0.15109574681482998","0.1679889643327878","0.1679889643327878","0.1679889643327878"
"2110","0.15103972706108867","0.15103972706108867","0.15103972706108867","0.16797724178978593","0.16797724178978593","0.16797724178978593"
"2111","0.15101088739762858","0.15101088739762858","0.15101088739762858","0.16797142405688975","0.16797142405688975","0.16797142405688975"
"2112","0.15098264034005085","0.15098264034005085","0.15098264034005085","0.16796557291814593","0.16796557291814593","0.16796557291814593"
"2115","0.15090011403194112","0.15090011403194112","0.15090011403194112","0.1679479041052938","0.1679479041052938","0.1679479041052938"
"2116","0.1508722663481043","0.1508722663481043","0.1508722663481043","0.16794202335485162","0.16794202335485162","0.16794202335485162"
"2117","0.1508443361017314","0.1508443361017314","0.1508443361017314","0.16793604358828287","0.16793604358828287","0.16793604358828287"
"2118","0.15081610523364214","0.15081610523364214","0.15081610523364214","0.16793018524114517","0.16793018524114517","0.16793018524114517"
"2119","0.15078838519286913","0.15078838519286913","0.15078838519286913","0.16792431396944504","0.16792431396944504","0.16792431396944504"
"2120","0.15076081892456317","0.15076081892456317","0.15076081892456317","0.1679184025953672","0.1679184025953672","0.1679184025953672"
"2121","0.15073306643290865","0.15073306643290865","0.15073306643290865","0.16791243124064179","0.16791243124064179","0.16791243124064179"
"2122","0.1507058488819404","0.1507058488819404","0.1507058488819404","0.1679064857797237","0.1679064857797237","0.1679064857797237"
"2123","0.15067784841972856","0.15067784841972856","0.15067784841972856","0.16790052082398318","0.16790052082398318","0.16790052082398318"
"2124","0.15064992682256395","0.15064992682256395","0.15064992682256395","0.16789463500867144","0.16789463500867144","0.16789463500867144"
"2125","0.15062243144761311","0.15062243144761311","0.15062243144761311","0.1678887765856772","0.1678887765856772","0.1678887765856772"
"2126","0.15059415510516583","0.15059415510516583","0.15059415510516583","0.16788288240389657","0.16788288240389657","0.16788288240389657"
"2130","0.15048211058199631","0.15048211058199631","0.15048211058199631","0.16785945077714143","0.16785945077714143","0.16785945077714143"
"2131","0.15045397345373338","0.15045397345373338","0.15045397345373338","0.16785355981146158","0.16785355981146158","0.16785355981146158"
"2133","0.150397775970954","0.150397775970954","0.150397775970954","0.16784171949248747","0.16784171949248747","0.16784171949248747"
"2134","0.15036947950956905","0.15036947950956905","0.15036947950956905","0.16783585162627804","0.16783585162627804","0.16783585162627804"
"2135","0.1503415985249403","0.1503415985249403","0.1503415985249403","0.1678300274769648","0.1678300274769648","0.1678300274769648"
"2136","0.15031359347075232","0.15031359347075232","0.15031359347075232","0.16782415815979815","0.16782415815979815","0.16782415815979815"
"2137","0.15028654504407088","0.15028654504407088","0.15028654504407088","0.16781835570050874","0.16781835570050874","0.16781835570050874"
"2138","0.15025989459446049","0.15025989459446049","0.15025989459446049","0.16781252874869804","0.16781252874869804","0.16781252874869804"
"2141","0.15017881614187412","0.15017881614187412","0.15017881614187412","0.16779489472669937","0.16779489472669937","0.16779489472669937"
"2142","0.150151371344716","0.150151371344716","0.150151371344716","0.16778903696670114","0.16778903696670114","0.16778903696670114"
"2143","0.1501247091504901","0.1501247091504901","0.1501247091504901","0.16778311877171334","0.16778311877171334","0.16778311877171334"
"2144","0.1500964809195354","0.1500964809195354","0.1500964809195354","0.16777721385121583","0.16777721385121583","0.16777721385121583"
"2145","0.15006856026547372","0.15006856026547372","0.15006856026547372","0.1677713873022264","0.1677713873022264","0.1677713873022264"
"2146","0.1500412389294212","0.1500412389294212","0.1500412389294212","0.16776552504755154","0.16776552504755154","0.16776552504755154"
"2148","0.14998800636381457","0.14998800636381457","0.14998800636381457","0.16775373792587717","0.16775373792587717","0.16775373792587717"
"2150","0.14993201597782296","0.14993201597782296","0.14993201597782296","0.16774205006165963","0.16774205006165963","0.16774205006165963"
"2151","0.14990497053641705","0.14990497053641705","0.14990497053641705","0.16773610819797413","0.16773610819797413","0.16773610819797413"
"2152","0.14987802500890166","0.14987802500890166","0.14987802500890166","0.16773020638672365","0.16773020638672365","0.16773020638672365"
"2153","0.14985115777239397","0.14985115777239397","0.14985115777239397","0.16772430464917865","0.16772430464917865","0.16772430464917865"
"2154","0.14982433701823386","0.14982433701823386","0.14982433701823386","0.1677183412605893","0.1677183412605893","0.1677183412605893"
"2156","0.1497716177228908","0.1497716177228908","0.1497716177228908","0.16770651364369754","0.16770651364369754","0.16770651364369754"
"2158","0.14971917404566792","0.14971917404566792","0.14971917404566792","0.16769477044082026","0.16769477044082026","0.16769477044082026"
"2159","0.14969264797543128","0.14969264797543128","0.14969264797543128","0.167688904091865","0.167688904091865","0.167688904091865"
"2160","0.1496655581784361","0.1496655581784361","0.1496655581784361","0.16768312248148146","0.16768312248148146","0.16768312248148146"
"2161","0.14963781313802293","0.14963781313802293","0.14963781313802293","0.16767719116927648","0.16767719116927648","0.16767719116927648"
"2162","0.14961066521442157","0.14961066521442157","0.14961066521442157","0.16767135064825064","0.16767135064825064","0.16767135064825064"
"2163","0.14958349718357875","0.14958349718357875","0.14958349718357875","0.16766543956720723","0.16766543956720723","0.16766543956720723"
"2164","0.149557227515213","0.149557227515213","0.149557227515213","0.16765967847661595","0.16765967847661595","0.16765967847661595"
"2165","0.14953080214605236","0.14953080214605236","0.14953080214605236","0.1676538233237903","0.1676538233237903","0.1676538233237903"
"2166","0.14950421895740512","0.14950421895740512","0.14950421895740512","0.16764791815430624","0.16764791815430624","0.16764791815430624"
"2167","0.14947868056996952","0.14947868056996952","0.14947868056996952","0.16764204486040654","0.16764204486040654","0.16764204486040654"
"2168","0.14945195193753666","0.14945195193753666","0.14945195193753666","0.167636177146772","0.167636177146772","0.167636177146772"
"2169","0.1494253429078951","0.1494253429078951","0.1494253429078951","0.16763024437953924","0.16763024437953924","0.16763024437953924"
"2170","0.1493988595525391","0.1493988595525391","0.1493988595525391","0.167624414346702","0.167624414346702","0.167624414346702"
"2171","0.1493720992201332","0.1493720992201332","0.1493720992201332","0.16761862429947116","0.16761862429947116","0.16761862429947116"
"2173","0.14931926701524775","0.14931926701524775","0.14931926701524775","0.16760702135292352","0.16760702135292352","0.16760702135292352"
"2174","0.1492926805675663","0.1492926805675663","0.1492926805675663","0.16760112257134976","0.16760112257134976","0.16760112257134976"
"2176","0.14923896377208407","0.14923896377208407","0.14923896377208407","0.16758936645624528","0.16758936645624528","0.16758936645624528"
"2177","0.14921210992048436","0.14921210992048436","0.14921210992048436","0.16758350489890517","0.16758350489890517","0.16758350489890517"
"2178","0.14918488548703712","0.14918488548703712","0.14918488548703712","0.1675775725807287","0.1675775725807287","0.1675775725807287"
"2180","0.14913030728089813","0.14913030728089813","0.14913030728089813","0.16756600402023816","0.16756600402023816","0.16756600402023816"
"2182","0.1490779787350202","0.1490779787350202","0.1490779787350202","0.16755444268771047","0.16755444268771047","0.16755444268771047"
"2183","0.14905081768354764","0.14905081768354764","0.14905081768354764","0.16754855279308475","0.16754855279308475","0.16754855279308475"
"2184","0.14902251724577245","0.14902251724577245","0.14902251724577245","0.1675426974327966","0.1675426974327966","0.1675426974327966"
"2185","0.1489958807674071","0.1489958807674071","0.1489958807674071","0.16753684446191633","0.16753684446191633","0.16753684446191633"
"2186","0.14896873166848046","0.14896873166848046","0.14896873166848046","0.1675309825561795","0.1675309825561795","0.1675309825561795"
"2187","0.1489416905808436","0.1489416905808436","0.1489416905808436","0.16752508727382925","0.16752508727382925","0.16752508727382925"
"2188","0.14891597750081126","0.14891597750081126","0.14891597750081126","0.16751929370756616","0.16751929370756616","0.16751929370756616"
"2189","0.14888962012160226","0.14888962012160226","0.14888962012160226","0.16751342129958738","0.16751342129958738","0.16751342129958738"
"2192","0.1488119627536532","0.1488119627536532","0.1488119627536532","0.16749590509307413","0.16749590509307413","0.16749590509307413"
"2193","0.14878541670355844","0.14878541670355844","0.14878541670355844","0.16749008413378508","0.16749008413378508","0.16749008413378508"
"2194","0.14875870277634415","0.14875870277634415","0.14875870277634415","0.16748422622143258","0.16748422622143258","0.16748422622143258"
"2195","0.1487324574480812","0.1487324574480812","0.1487324574480812","0.16747835048837428","0.16747835048837428","0.16747835048837428"
"2197","0.14868121669759085","0.14868121669759085","0.14868121669759085","0.16746675626931212","0.16746675626931212","0.16746675626931212"
"2198","0.14865489246677957","0.14865489246677957","0.14865489246677957","0.1674609387952336","0.1674609387952336","0.1674609387952336"
"2199","0.14862834189569987","0.14862834189569987","0.14862834189569987","0.16745510835934616","0.16745510835934616","0.16745510835934616"
"2200","0.14860152245210806","0.14860152245210806","0.14860152245210806","0.16744925730543933","0.16744925730543933","0.16744925730543933"
"2201","0.14857658195733647","0.14857658195733647","0.14857658195733647","0.16744343564893094","0.16744343564893094","0.16744343564893094"
"2202","0.1485506761452558","0.1485506761452558","0.1485506761452558","0.1674375582112005","0.1674375582112005","0.1674375582112005"
"2203","0.1485246302368631","0.1485246302368631","0.1485246302368631","0.1674317003069621","0.1674317003069621","0.1674317003069621"
"2205","0.1484728881702707","0.1484728881702707","0.1484728881702707","0.1674200959943753","0.1674200959943753","0.1674200959943753"
"2206","0.14844646281702528","0.14844646281702528","0.14844646281702528","0.16741431342096064","0.16741431342096064","0.16741431342096064"
"2207","0.14841959047460457","0.14841959047460457","0.14841959047460457","0.167408527058624","0.167408527058624","0.167408527058624"
"2208","0.14839317634278865","0.14839317634278865","0.14839317634278865","0.16740264345723743","0.16740264345723743","0.16740264345723743"
"2209","0.14836712027364762","0.14836712027364762","0.14836712027364762","0.1673969150992092","0.1673969150992092","0.1673969150992092"
"2210","0.14834077289447448","0.14834077289447448","0.14834077289447448","0.16739109791941037","0.16739109791941037","0.16739109791941037"
"2212","0.14828908598213053","0.14828908598213053","0.14828908598213053","0.16737936405868797","0.16737936405868797","0.16737936405868797"
"2213","0.14826264231626196","0.14826264231626196","0.14826264231626196","0.1673734880987684","0.1673734880987684","0.1673734880987684"
"2215","0.14820943379888102","0.14820943379888102","0.14820943379888102","0.16736182509330405","0.16736182509330405","0.16736182509330405"
"2216","0.14818334397090768","0.14818334397090768","0.14818334397090768","0.16735602161206095","0.16735602161206095","0.16735602161206095"
"2217","0.14815776812020984","0.14815776812020984","0.14815776812020984","0.1673502801690774","0.1673502801690774","0.1673502801690774"
"2218","0.14813205346645103","0.14813205346645103","0.14813205346645103","0.16734450308745333","0.16734450308745333","0.16734450308745333"
"2219","0.14810570539788054","0.14810570539788054","0.14810570539788054","0.1673386458429896","0.1673386458429896","0.1673386458429896"
"2220","0.14808010366659108","0.14808010366659108","0.14808010366659108","0.16733284062741507","0.16733284062741507","0.16733284062741507"
"2221","0.14805472061930713","0.14805472061930713","0.14805472061930713","0.16732695855150698","0.16732695855150698","0.16732695855150698"
"2223","0.14800216181468184","0.14800216181468184","0.14800216181468184","0.1673153332407007","0.1673153332407007","0.1673153332407007"
"2225","0.1479501835185839","0.1479501835185839","0.1479501835185839","0.16730361595802992","0.16730361595802992","0.16730361595802992"
"2227","0.14789938031718497","0.14789938031718497","0.14789938031718497","0.16729196977264027","0.16729196977264027","0.16729196977264027"
"2232","0.14777009517548814","0.14777009517548814","0.14777009517548814","0.16726267668099995","0.16726267668099995","0.16726267668099995"
"2233","0.14774411617281819","0.14774411617281819","0.14774411617281819","0.1672568999670457","0.1672568999670457","0.1672568999670457"
"2235","0.1476915505690354","0.1476915505690354","0.1476915505690354","0.16724524027115142","0.16724524027115142","0.16724524027115142"
"2238","0.1476136471836288","0.1476136471836288","0.1476136471836288","0.16722778304645933","0.16722778304645933","0.16722778304645933"
"2241","0.1475375491644047","0.1475375491644047","0.1475375491644047","0.1672103208412067","0.1672103208412067","0.1672103208412067"
"2243","0.14748725907290836","0.14748725907290836","0.14748725907290836","0.16719872848060263","0.16719872848060263","0.16719872848060263"
"2244","0.14746321166697143","0.14746321166697143","0.14746321166697143","0.16719294825068046","0.16719294825068046","0.16719294825068046"
"2245","0.14743715615723776","0.14743715615723776","0.14743715615723776","0.16718717263636754","0.16718717263636754","0.16718717263636754"
"2246","0.14741215805163368","0.14741215805163368","0.14741215805163368","0.16718139805322957","0.16718139805322957","0.16718139805322957"
"2247","0.14738694583578082","0.14738694583578082","0.14738694583578082","0.1671756028804127","0.1671756028804127","0.1671756028804127"
"2248","0.1473610907778295","0.1473610907778295","0.1473610907778295","0.16716987483500254","0.16716987483500254","0.16716987483500254"
"2249","0.14733541145500897","0.14733541145500897","0.14733541145500897","0.16716408675045763","0.16716408675045763","0.16716408675045763"
"2251","0.14728483555129412","0.14728483555129412","0.14728483555129412","0.16715246932379005","0.16715246932379005","0.16715246932379005"
"2252","0.1472589927254214","0.1472589927254214","0.1472589927254214","0.1671466550027699","0.1671466550027699","0.1671466550027699"
"2255","0.1471810458763571","0.1471810458763571","0.1471810458763571","0.16712921954713345","0.16712921954713345","0.16712921954713345"
"2257","0.14713006766583192","0.14713006766583192","0.14713006766583192","0.16711766131284245","0.16711766131284245","0.16711766131284245"
"2258","0.14710429564857797","0.14710429564857797","0.14710429564857797","0.16711180671900183","0.16711180671900183","0.16711180671900183"
"2259","0.14707874308805913","0.14707874308805913","0.14707874308805913","0.16710604035688448","0.16710604035688448","0.16710604035688448"
"2260","0.14705307173804522","0.14705307173804522","0.14705307173804522","0.1671003547820252","0.1671003547820252","0.1671003547820252"
"2261","0.14702837657286838","0.14702837657286838","0.14702837657286838","0.16709455433294823","0.16709455433294823","0.16709455433294823"
"2262","0.14700221494510787","0.14700221494510787","0.14700221494510787","0.16708870381443092","0.16708870381443092","0.16708870381443092"
"2263","0.14697613860358302","0.14697613860358302","0.14697613860358302","0.16708292949680453","0.16708292949680453","0.16708292949680453"
"2264","0.14695024442988036","0.14695024442988036","0.14695024442988036","0.16707711801876637","0.16707711801876637","0.16707711801876637"
"2265","0.14692530725954867","0.14692530725954867","0.14692530725954867","0.16707135408293317","0.16707135408293317","0.16707135408293317"
"2266","0.1469000939381697","0.1469000939381697","0.1469000939381697","0.16706561218001195","0.16706561218001195","0.16706561218001195"
"2267","0.1468750648110442","0.1468750648110442","0.1468750648110442","0.16705980761844946","0.16705980761844946","0.16705980761844946"
"2268","0.14685006743934356","0.14685006743934356","0.14685006743934356","0.1670540600108283","0.1670540600108283","0.1670540600108283"
"2269","0.14682390495732217","0.14682390495732217","0.14682390495732217","0.1670482542583233","0.1670482542583233","0.1670482542583233"
"2271","0.14677246350389875","0.14677246350389875","0.14677246350389875","0.16703658149765016","0.16703658149765016","0.16703658149765016"
"2272","0.1467475303106513","0.1467475303106513","0.1467475303106513","0.16703081166076705","0.16703081166076705","0.16703081166076705"
"2273","0.14672116888932923","0.14672116888932923","0.14672116888932923","0.16702503562545867","0.16702503562545867","0.16702503562545867"
"2274","0.14669527036448915","0.14669527036448915","0.14669527036448915","0.16701922332588873","0.16701922332588873","0.16701922332588873"
"2275","0.14666932853923617","0.14666932853923617","0.14666932853923617","0.1670134163343872","0.1670134163343872","0.1670134163343872"
"2276","0.14664390051095458","0.14664390051095458","0.14664390051095458","0.16700764320821063","0.16700764320821063","0.16700764320821063"
"2277","0.146617795786132","0.146617795786132","0.146617795786132","0.1670018454921969","0.1670018454921969","0.1670018454921969"
"2278","0.14659410283463692","0.14659410283463692","0.14659410283463692","0.16699610189033617","0.16699610189033617","0.16699610189033617"
"2279","0.14656928831709637","0.14656928831709637","0.14656928831709637","0.16699030365727424","0.16699030365727424","0.16699030365727424"
"2280","0.1465434097525081","0.1465434097525081","0.1465434097525081","0.16698454746786284","0.16698454746786284","0.16698454746786284"
"2282","0.1464937274779738","0.1464937274779738","0.1464937274779738","0.16697302926707738","0.16697302926707738","0.16697302926707738"
"2283","0.1464688669823011","0.1464688669823011","0.1464688669823011","0.16696726722709934","0.16696726722709934","0.16696726722709934"
"2284","0.14644309374759953","0.14644309374759953","0.14644309374759953","0.16696143171158032","0.16696143171158032","0.16696143171158032"
"2287","0.14636627480922385","0.14636627480922385","0.14636627480922385","0.16694409836073099","0.16694409836073099","0.16694409836073099"
"2288","0.14634079738232192","0.14634079738232192","0.14634079738232192","0.16693840989088907","0.16693840989088907","0.16693840989088907"
"2289","0.14631504857464325","0.14631504857464325","0.14631504857464325","0.16693268802317032","0.16693268802317032","0.16693268802317032"
"2290","0.14629021800670644","0.14629021800670644","0.14629021800670644","0.16692696761325004","0.16692696761325004","0.16692696761325004"
"2291","0.14626592366003843","0.14626592366003843","0.14626592366003843","0.16692126353964545","0.16692126353964545","0.16692126353964545"
"2292","0.14624087271542652","0.14624087271542652","0.14624087271542652","0.16691548060262967","0.16691548060262967","0.16691548060262967"
"2295","0.1461650084589161","0.1461650084589161","0.1461650084589161","0.16689833762756678","0.16689833762756678","0.16689833762756678"
"2296","0.1461407196449359","0.1461407196449359","0.1461407196449359","0.16689257819403056","0.16689257819403056","0.16689257819403056"
"2301","0.14601747158186357","0.14601747158186357","0.14601747158186357","0.1668637165781569","0.1668637165781569","0.1668637165781569"
"2302","0.14599250458358917","0.14599250458358917","0.14599250458358917","0.16685792135960043","0.16685792135960043","0.16685792135960043"
"2303","0.14596805698389362","0.14596805698389362","0.14596805698389362","0.16685216684685028","0.16685216684685028","0.16685216684685028"
"2305","0.14591833443427824","0.14591833443427824","0.14591833443427824","0.1668407456140743","0.1668407456140743","0.1668407456140743"
"2308","0.1458423349253732","0.1458423349253732","0.1458423349253732","0.16682347906910036","0.16682347906910036","0.16682347906910036"
"2309","0.1458171033281173","0.1458171033281173","0.1458171033281173","0.1668177673784314","0.1668177673784314","0.1668177673784314"
"2310","0.14579196194483476","0.14579196194483476","0.14579196194483476","0.16681198213079063","0.16681198213079063","0.16681198213079063"
"2311","0.14576707837318092","0.14576707837318092","0.14576707837318092","0.166806220399392","0.166806220399392","0.166806220399392"
"2314","0.14569177536336053","0.14569177536336053","0.14569177536336053","0.16678906171948052","0.16678906171948052","0.16678906171948052"
"2318","0.14559122411340333","0.14559122411340333","0.14559122411340333","0.16676614365485937","0.16676614365485937","0.16676614365485937"
